,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0,8.878914928436279,0.21319670963846155,0.05839924812316895,0.005612372433217507,balanced,10,20,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 20}",0.6044340289402225,0.5986311051593944,0.602127738719637,0.6020533422609083,0.6009597500185998,0.6016411930197523,0.0018831632794117303,156,0.40745243854449925,0.40646089718142625,0.4149549888601432,0.40911020030275635,0.40807502360144765,0.40921070969805456,0.0029983200118268126,9,0.5944702333644324,0.5916035177767128,0.5965071003197518,0.5953669481326131,0.5953308659054298,0.594655733099788,0.001657686354022306,25
1,15.71181778907776,0.5836740199621518,0.11099061965942383,0.030370026785657256,balanced,10,40,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 40}",0.6052523899862366,0.6007886024625227,0.6062939404084365,0.6046572183164082,0.6026709322223048,0.6039326166791817,0.0019656740285360795,148,0.41118218513715216,0.40507974311236705,0.4175884310008159,0.415884824110338,0.40916159676644054,0.4117793560254227,0.004531982128353203,1,0.5946359267185556,0.5928534936449391,0.5990189341469613,0.5963420504687738,0.5960662568819132,0.5957833323722286,0.002037735298621813,19
2,25.405899477005004,0.5559738384949843,0.1857983112335205,0.02088317385341534,balanced,10,60,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 60}",0.6054011829036938,0.6034668749767511,0.6078190678123722,0.6061451474909795,0.6047169109441262,0.6055098368255846,0.001452611278761277,141,0.40818210425770995,0.40662806631837733,0.4164055593487107,0.41200976362420844,0.4077114263881813,0.4101873839874376,0.0036001952019610577,7,0.5944955264144445,0.5944921743415142,0.5988145721504295,0.5965267755316458,0.5968646406235355,0.596238737812314,0.001624740750363719,13
3,36.20456790924072,1.3732588398315413,0.19162774085998535,0.03941446006411151,balanced,10,80,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 80}",0.6056987687386081,0.601867351114087,0.6089722129226649,0.6063311386378009,0.6056841008853507,0.6057107144597024,0.0022713252155377693,138,0.41030703639085103,0.404522088658532,0.41560896277520154,0.41323423550526855,0.40948272585163287,0.4106310098362972,0.003749646175427133,3,0.5946661440825026,0.593143611303657,0.5993687992400568,0.5957459314947026,0.5978247784054183,0.5961498529052675,0.002216710350101049,15
4,45.903885459899904,0.5393676585392428,0.20811619758605956,0.07398376749157015,balanced,10,100,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 100}",0.6054011829036938,0.6009001971506156,0.6083026447941078,0.6042480377934011,0.6061676958559631,0.6050039516995562,0.002441543628716204,143,0.4089343075148249,0.40410791150818265,0.4160947031386054,0.41195130922494727,0.4102132274647974,0.41026029177027146,0.003911831495114397,5,0.5943466092044524,0.5918729102594096,0.5986697358508555,0.5942030139086695,0.5978312275021885,0.5953846993451151,0.0025133101305143124,23
5,51.95514211654663,0.6492701359746883,0.20878105163574218,0.06500796309317754,balanced,10,120,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 120}",0.6064055350965294,0.6022393334077298,0.6073354908306364,0.6050292006100509,0.6068744885053196,0.6055768096900532,0.0018386048569904966,139,0.40940318454455715,0.40524398146453705,0.41215773851861776,0.4136850042142144,0.40980179257659566,0.4100583402637044,0.0028716984807557445,8,0.5946426383797302,0.5925972885984009,0.5974431649648124,0.5947742636691942,0.597819451329532,0.5954553613883339,0.0019407873233830307,22
6,61.319930696487425,0.4292846827624223,0.2711838722229004,0.07734112302307193,balanced,10,140,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 140}",0.6074098872893651,0.6023881263251869,0.607930662500465,0.6055499758211509,0.6070976861840637,0.6060752676240464,0.002006986893146445,137,0.4103694466868154,0.4046254638336496,0.41499880761791513,0.41101901785949224,0.4100033137336653,0.41020320994630755,0.003311861845733815,6,0.5951218046134287,0.5929480821901648,0.5979798653552704,0.5946432986299421,0.5979354659459825,0.5957257033469576,0.0019603963908458814,20
7,69.86740555763245,0.3332424032497979,0.37172303199768064,0.07516918521504401,balanced,10,160,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 160}",0.608451437711565,0.6022393334077298,0.607930662500465,0.6049548041513224,0.6072836842496838,0.6061719844041532,0.002300956505509004,136,0.4109127127235097,0.40516177769829165,0.41426925819620763,0.4114880417453454,0.41031529982354203,0.41042941803737926,0.0029617457035597612,4,0.5961031785075975,0.5928859937741618,0.5980414955847093,0.5947100742377489,0.5979499999764353,0.5959381484161306,0.001965841554625261,18
8,76.21582622528076,0.916929327939823,0.4265714645385742,0.10313168713756925,balanced,10,180,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 180}",0.6087490235464792,0.603057694453744,0.6086374288583863,0.6051407952981438,0.6068744885053196,0.6064918861324146,0.0021662652838003844,130,0.4114786927567776,0.40863068651328194,0.4155044291161912,0.4129790019165087,0.4102876378592152,0.41177608963239487,0.0023471262272890445,2,0.5962861130489924,0.593650881347551,0.5988227977032029,0.595064318920724,0.5977608160514596,0.5963169854143858,0.0018461841445436048,11
9,17.13207197189331,0.5170036011595738,0.13234481811523438,0.04394717994720994,balanced,20,20,"{'class_weight': 'balanced', 'max_depth': 20, 'n_estimators': 20}",0.6194621136033924,0.6160398765018785,0.6238515046683778,0.6189413383922925,0.617178781340674,0.6190947229013231,0.002675383864157941,35,0.3855391900234574,0.3823313747204681,0.3893316668919793,0.38658956098294384,0.38161764282287275,0.38508188708834423,0.0028322832324114908,18,0.592001743348292,0.5902957974713965,0.5968703254695371,0.5925820749673547,0.5905010203648926,0.5924501923242946,0.0023747321973983768,35
10,29.19022479057312,0.23456210151956952,0.22435059547424316,0.06688642612746659,balanced,20,40,"{'class_weight': 'balanced', 'max_depth': 20, 'n_estimators': 40}",0.6261577948889633,0.6221031878882565,0.6301380054309415,0.6243350816501134,0.6240235101554944,0.6253515160027538,0.002716944627758017,29,0.38860328266745675,0.38585099335059303,0.3932286333426741,0.3895030526418485,0.3839148550215957,0.38822016340483356,0.003194557975770113,17,0.5967348394539834,0.5942207227466704,0.6011891976331262,0.5956598345752311,0.5948080457355854,0.5965225280289193,0.0024821312786644464,8
11,50.47167797088623,1.4870877619775933,0.5910227775573731,0.25527683252261674,balanced,20,60,"{'class_weight': 'balanced', 'max_depth': 20, 'n_estimators': 60}",0.6280177063571774,0.624930253319942,0.6293196443849273,0.6248186586318492,0.6259950896510676,0.6266162704689927,0.0017738196543356348,25,0.38897703521179505,0.3878009836472379,0.39174717343969656,0.3882278417481714,0.386491873083192,0.38864898142601856,0.0017467677752779009,16,0.5972296338674963,0.5959260190645053,0.5999130284315652,0.594933183572235,0.5964150342539672,0.5968833798379538,0.001687472379930847,7
