,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__criterion,param_randomforestclassifier__max_depth,param_randomforestclassifier__n_estimators,param_simpleimputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
79,510.3959137201309,67.95843746150545,14.119163036346436,1.0057069003260757,gini,12,500,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 500, 'simpleimputer__strategy': 'median'}",0.5594282716836726,0.5446886172524562,0.5486848115079355,0.5390769809775761,0.5479696703554101,0.00744406147716319,38
80,542.7785187959671,7.23374032837268,11.139562010765076,0.7913722745291548,gini,12,500,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 500, 'simpleimputer__strategy': 'most_frequent'}",0.5596138876291248,0.5437854042265051,0.5499782532596366,0.5393491576121185,0.5481816756818463,0.007603679029943836,32
81,911.8772282600403,45.755651099357806,12.877921998500824,0.45042581838619317,gini,12,1000,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 1000, 'simpleimputer__strategy': 'mean'}",0.5586592079239094,0.5454653210034011,0.5513508859284445,0.5347665155738216,0.5475604826073942,0.008741054793196801,47
82,841.281168460846,99.87679516801906,14.474432289600372,2.961230431029078,gini,12,1000,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 1000, 'simpleimputer__strategy': 'median'}",0.5585226558169553,0.5463126429043837,0.5506438777872248,0.5393161039462079,0.548698820113693,0.0069645567273134605,29
83,764.5162652134895,7.15779356242936,13.242841243743896,1.907310500137779,gini,12,1000,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 1000, 'simpleimputer__strategy': 'most_frequent'}",0.5607923226883336,0.5451827015621059,0.5485687513384975,0.536722142542202,0.5478164795327847,0.00864522293128581,40
84,1056.0153998732567,26.38406824509503,14.718726873397827,1.8111204299832673,gini,12,1500,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'mean'}",0.5589560319035012,0.5459634601757366,0.5523985208805734,0.5347043847631642,0.5480055994307438,0.008948496725353776,36
85,1063.9983516931534,17.26370494217214,17.24331122636795,3.6401250536787786,gini,12,1500,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'median'}",0.5591348881172831,0.5464188437736202,0.5486211404006035,0.5394660069444438,0.5484102198089876,0.007053855685003617,31
86,1051.0285723805428,14.186681328878969,16.91071331501007,1.9321028278708987,gini,12,1500,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'most_frequent'}",0.5603786302437633,0.5450479091868223,0.5482749411848065,0.5352495897108841,0.5472377675815691,0.008975938516920213,57
87,1404.5535232424736,39.78313632677273,20.112836360931396,0.4996701660274239,gini,12,2000,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 2000, 'simpleimputer__strategy': 'mean'}",0.5581869190917098,0.5469751074735446,0.5516556743669679,0.5357217094986139,0.548134852607709,0.008198648624656654,33
88,1558.2209014296532,90.86335617101574,21.781796872615814,6.056918274691143,gini,12,2000,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 2000, 'simpleimputer__strategy': 'median'}",0.5583561582734937,0.5455798788265304,0.5494124825995202,0.5391890806878301,0.5481344000968436,0.006940139648366557,34
89,1612.2299587726593,18.522717757712247,21.07928192615509,5.363596453467816,gini,12,2000,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 2000, 'simpleimputer__strategy': 'most_frequent'}",0.5591750722001756,0.5456946878936756,0.549046474867724,0.5358814389644746,0.5474494184815124,0.008320738755862296,52
90,205.6992769241333,36.27988316314728,13.475575149059296,2.2122285605635503,gini,50,100,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 100, 'simpleimputer__strategy': 'mean'}",0.5483496038044838,0.5304250383440406,0.5392359947404884,0.5305332623929199,0.5371359748204833,0.007395742668035178,127
91,290.85169756412506,19.532582726504398,12.876913368701935,1.941134853921241,gini,50,100,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 100, 'simpleimputer__strategy': 'median'}",0.541686844450743,0.5254622524565379,0.5351157897927683,0.5244632224741748,0.5316820272935561,0.00711835362449186,135
92,240.8202383518219,23.967791507375225,15.095014154911041,2.687465553164721,gini,50,100,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 100, 'simpleimputer__strategy': 'most_frequent'}",0.5410093205152419,0.5217020154635923,0.5413369064153432,0.5287227418745273,0.5331927460671761,0.008358289465633004,134
93,793.3043155670166,25.324176302237916,22.06658113002777,4.27447342149499,gini,50,500,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 500, 'simpleimputer__strategy': 'mean'}",0.562168218852355,0.5434125452727384,0.5492373178067517,0.5440583840388001,0.5497191164926613,0.007533740969830869,18
94,779.4667773246765,27.255806480155876,20.14538598060608,4.543398709060769,gini,50,500,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 500, 'simpleimputer__strategy': 'median'}",0.5590022630070541,0.5363211507149146,0.5474072917454009,0.5449428121063232,0.5469183793934232,0.008100361106860597,78
95,749.7450073957443,22.03183279319118,21.79534548521042,3.1293437762181266,gini,50,500,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 500, 'simpleimputer__strategy': 'most_frequent'}",0.5606695114480966,0.535010490992692,0.5505765902935237,0.5365306431090952,0.5456968089608519,0.010561842568472181,121
96,1535.9771375060081,15.983218412368645,33.39996802806854,6.0127322731762955,gini,50,1000,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 1000, 'simpleimputer__strategy': 'mean'}",0.5637500810972529,0.5400032799508683,0.550839737260644,0.5446901348733936,0.5498208082955397,0.008913059654007969,16
97,1553.187455356121,30.272913573176094,32.342761397361755,5.114998584815972,gini,50,1000,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 1000, 'simpleimputer__strategy': 'median'}",0.5601458886054412,0.5410045562484245,0.5531801144809761,0.5460772989890395,0.5501019645809704,0.007233881878220654,13
98,1514.5003756284714,25.048525854599525,32.79929977655411,3.536266841609486,gini,50,1000,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 1000, 'simpleimputer__strategy': 'most_frequent'}",0.5663787996819087,0.5400619031872004,0.5513727791950104,0.5417812394494833,0.5498986803784007,0.010445361797500968,15
99,2207.987796127796,15.249152499610476,33.576726377010345,4.116381365958806,gini,50,1500,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'mean'}",0.5655403100592081,0.5419889062106317,0.5516336777998229,0.5454882252299061,0.5511627798248921,0.00899021200366495,1
100,2187.319633960724,54.9435780475192,34.18221241235733,8.051950353516238,gini,50,1500,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'median'}",0.5609403574577971,0.5407085486740986,0.5546036084341135,0.5483985930020154,0.5511627768920062,0.007489526080325005,2
101,2217.9140808582306,6.889423842577842,41.73190748691559,3.8105944378059173,gini,50,1500,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'most_frequent'}",0.5636074421296284,0.5397287503936756,0.5532276022770208,0.5426658445137309,0.549807409828514,0.009417005084492024,17
102,2984.633463859558,23.590249326930575,41.074009358882904,5.189583714752102,gini,50,2000,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 50, 'randomforestclassifier__n_estimators': 2000, 'simpleimputer__strategy': 'mean'}",0.5627565301398328,0.5418531613756606,0.5525396453766683,0.5427005202034509,0.5499624642739032,0.008497449749719289,14
